,y_pred,event_predictor,event_obs,actual
1546,0.029358379796188494,0,0,1
1547,0.539533937290918,1,0,0
1548,0.6311162608664049,1,0,0
1549,0.16350421153082917,0,0,1
1550,0.08731056813750826,0,0,1
1551,0.024051054393631977,0,0,1
1552,0.2032251669753673,0,0,1
1553,0.56567032021343,1,1,1
1554,0.19329721807779665,0,0,1
1555,0.3475766995165579,1,1,1
1556,0.2872763227336419,1,0,0
1557,0.138129893196132,0,0,1
1558,0.6214306246975355,1,0,0
1559,0.29003253338588986,1,1,1
1560,0.42234553120641505,1,0,0
1561,0.025367722396608117,0,0,1
1562,0.22434031323115655,0,0,1
1563,0.12937703380540067,0,0,1
1564,0.25467360836690744,1,0,0
1565,0.4215606123886937,1,0,0
1566,0.5151089687417696,1,1,1
1567,0.11843162791690565,0,0,1
1568,0.07833129935215877,0,1,0
1569,0.041806709944825604,0,0,1
1570,0.3452159228365048,1,1,1
1571,0.19947395526987832,0,1,0
1572,0.44118714860487185,1,0,0
1573,0.39595047084637414,1,1,1
1574,0.2625773593990478,1,0,0
1575,0.2916792016444638,1,1,1
1576,0.032452217535643424,0,0,1
1577,0.09087581792035881,0,0,1
1578,0.12315337059938447,0,0,1
1579,0.20623304618772498,0,0,1
1580,0.6744967390644022,1,0,0
1581,0.051034114857756996,0,0,1
1582,0.277008393081837,1,1,1
1583,0.030133180606109256,0,0,1
1584,0.3327319312886937,1,0,0
1585,0.1656679326152214,0,0,1
1586,0.4109411028227614,1,0,0
1587,0.291723556224178,1,1,1
1588,0.07701226293281516,0,0,1
1589,0.23754158209005505,0,1,0
1590,0.3974684623359448,1,0,0
1591,0.2708785130076301,1,0,0
1592,0.02398245487348072,0,0,1
1593,0.3622414227049464,1,1,1
1594,0.21332619855215962,0,0,1
1595,0.1250639484206434,0,1,0
1596,0.28619381709065883,1,0,0
1597,0.017405165689792446,0,0,1
1598,0.05559010829513833,0,0,1
1599,0.01894935051934532,0,0,1
1600,0.2901597375390107,1,1,1
1601,0.6088867347876173,1,1,1
1602,0.3198721609081626,1,0,0
1603,0.6403587475976216,1,0,0
1604,0.3982860291208489,1,0,0
1605,0.6049632927004417,1,1,1
1606,0.5206334723798733,1,1,1
1607,0.06958946611491035,0,0,1
1608,0.18687262836844987,0,1,0
1609,0.18011002847526414,0,0,1
1610,0.031097265813153196,0,0,1
1611,0.42682984062598817,1,1,1
1612,0.6444229827638487,1,1,1
1613,0.48233958849664815,1,1,1
1614,0.37002504918995416,1,0,0
1615,0.030916733996221746,0,0,1
1616,0.044450586680996995,0,0,1
1617,0.624538078351276,1,1,1
1618,0.09311822276640114,0,1,0
1619,0.27193345304906347,1,0,0
1620,0.18536198252689173,0,0,1
1621,0.30655220730938715,1,0,0
1622,0.19747601082366018,0,0,1
1623,0.129727739603136,0,0,1
1624,0.036724225154703305,0,0,1
1625,0.5201601469057648,1,0,0
1626,0.06758211008817272,0,1,0
1627,0.5409211403546126,1,1,1
1628,0.22293860710184732,0,0,1
1629,0.3185041776293165,1,0,0
1630,0.05109159407604169,0,0,1
1631,0.07370512334035229,0,0,1
1632,0.22321393822949775,0,0,1
1633,0.05616613202420184,0,0,1
1634,0.3877110783662092,1,0,0
1635,0.024158601283587933,0,0,1
1636,0.6385718673590128,1,0,0
1637,0.6789166722173325,1,1,1
1638,0.30390329751954426,1,0,0
1639,0.021483870223291013,0,0,1
1640,0.21063937505754338,0,0,1
1641,0.10630663756905268,0,0,1
1642,0.0654353004047421,0,0,1
1643,0.5018560374198479,1,1,1
1644,0.3240293545773787,1,0,0
1645,0.29181809140134984,1,1,1
1646,0.22987018220616873,0,0,1
1647,0.1985024440752614,0,1,0
1648,0.1956471088971169,0,0,1
1649,0.10591638086237709,0,0,1
1650,0.399842382608684,1,1,1
1651,0.23875463175565492,0,0,1
1652,0.12623093141851538,0,0,1
1653,0.4051361997378816,1,0,0
1654,0.14560912999349318,0,0,1
1655,0.5946082357943346,1,1,1
1656,0.16504338396697749,0,0,1
1657,0.34038803668661766,1,0,0
1658,0.5912854563248502,1,0,0
1659,0.08508863028862323,0,0,1
1660,0.125443716887218,0,0,1
1661,0.4131593782927353,1,0,0
1662,0.597655338371356,1,0,0
1663,0.5754375212005267,1,0,0
1664,0.20536888367044115,0,0,1
1665,0.12752454023569648,0,0,1
1666,0.49341384261780363,1,0,0
1667,0.19641185022887953,0,0,1
1668,0.4431221006369723,1,0,0
1669,0.1187728503278942,0,1,0
1670,0.358892931630754,1,0,0
1671,0.14499129301689928,0,0,1
1672,0.18806519091190166,0,0,1
1673,0.2891426858792995,1,0,0
1674,0.23994659541614605,0,1,0
1675,0.31709460685992263,1,1,1
1676,0.3807969090466382,1,1,1
1677,0.23858736977206474,0,0,1
1678,0.14654020312305627,0,0,1
1679,0.056288076450642155,0,0,1
1680,0.0463644504166153,0,0,1
1681,0.2163488797529065,0,1,0
1682,0.06931614545253151,0,0,1
1683,0.2712722029430049,1,1,1
1684,0.1330390706171698,0,0,1
1685,0.4817451003374894,1,1,1
1686,0.08816674671416158,0,0,1
1687,0.2782072548894664,1,0,0
1688,0.30460726850488695,1,0,0
1689,0.04346423516120279,0,0,1
1690,0.1302620781743914,0,0,1
1691,0.4586169373598459,1,1,1
1692,0.3071797959046696,1,0,0
1693,0.6505101408933724,1,1,1
1694,0.045641165688246055,0,0,1
1695,0.23193857356034342,0,0,1
1696,0.21806226060710532,0,0,1
1697,0.18822268855641822,0,0,1
1698,0.160791918881394,0,0,1
1699,0.15289279196700856,0,0,1
1700,0.013013468852793864,0,0,1
1701,0.1563368465402265,0,0,1
1702,0.14900071836655504,0,0,1
1703,0.2554687592755145,1,0,0
1704,0.4437122264323984,1,0,0
1705,0.3100050859190995,1,1,1
1706,0.11441408728989944,0,0,1
1707,0.15901448949556285,0,0,1
1708,0.4436183855038752,1,0,0
1709,0.1010136944088742,0,0,1
1710,0.24885988951109173,0,1,0
1711,0.012542163082964075,0,0,1
1712,0.1470112669288689,0,0,1
1713,0.4002483437079931,1,1,1
1714,0.2998147903176478,1,0,0
1715,0.08301701861932231,0,0,1
1716,0.6530312495183457,1,0,0
1717,0.14521389981913724,0,0,1
1718,0.1761255293934273,0,0,1
1719,0.05878406650796286,0,0,1
1720,0.2376872738177629,0,0,1
1721,0.1690306220603407,0,0,1
1722,0.047359014967145785,0,0,1
1723,0.109563352448102,0,0,1
1724,0.4677102714871687,1,0,0
1725,0.3617102126379842,1,0,0
1726,0.036708144484723815,0,0,1
1727,0.0820002828360521,0,0,1
1728,0.026803005738220254,0,0,1
1729,0.13222529979594466,0,0,1
1730,0.2286723087880238,0,0,1
1731,0.5572727080868978,1,1,1
1732,0.21344543369788815,0,0,1
1733,0.1914344104816994,0,1,0
1734,0.5307610187280811,1,0,0
1735,0.13358752164227783,0,0,1
1736,0.015072623202786462,0,0,1
1737,0.18474505084274506,0,1,0
1738,0.2935947046534054,1,0,0
1739,0.2830660942514327,1,1,1
1740,0.11586596124961424,0,0,1
1741,0.30403207565732704,1,0,0
1742,0.13757218131853488,0,1,0
1743,0.3723569676422529,1,1,1
1744,0.25259515824584566,1,0,0
1745,0.19471417278113146,0,0,1
1746,0.3558299298403179,1,0,0
1747,0.513209114464412,1,0,0
1748,0.2668779791415975,1,0,0
1749,0.11043648279659157,0,0,1
1750,0.4903076219183339,1,0,0
1751,0.29576692186290665,1,0,0
1752,0.030779317336214307,0,0,1
1753,0.4024838900852936,1,0,0
1754,0.13381710848063444,0,1,0
1755,0.2565459331851566,1,0,0
1756,0.07210998080054698,0,0,1
1757,0.5848310025677529,1,1,1
1758,0.16001869910706912,0,0,1
1759,0.3353506603721109,1,0,0
1760,0.5350706205477482,1,0,0
1761,0.17925026796905963,0,1,0
1762,0.2990136941938947,1,0,0
1763,0.05986849508910519,0,0,1
1764,0.06792181450599843,0,0,1
1765,0.30720838878246004,1,0,0
1766,0.13785847134892526,0,1,0
1767,0.19203974982902494,0,0,1
1768,0.12578668574821616,0,0,1
1769,0.054247509147460016,0,0,1
1770,0.09027900313575321,0,0,1
1771,0.30069556199887004,1,0,0
1772,0.1080636426530398,0,0,1
1773,0.11060461616403883,0,0,1
1774,0.32191806845568993,1,1,1
1775,0.6377371209447849,1,0,0
1776,0.4125826811291663,1,0,0
1777,0.3322682826256871,1,0,0
1778,0.020869268955523324,0,0,1
1779,0.3445483071952108,1,1,1
1780,0.17670780940542719,0,0,1
1781,0.12808854904076594,0,0,1
1782,0.021821128856409633,0,0,1
1783,0.20137640726308925,0,0,1
1784,0.19992579363725194,0,0,1
1785,0.24685217282126115,0,0,1
1786,0.046055298649993914,0,0,1
1787,0.2643578970605256,1,0,0
1788,0.017037362623393837,0,0,1
1789,0.3101525357120426,1,0,0
1790,0.3687572602868009,1,0,0
1791,0.19565492816425634,0,0,1
1792,0.3195721927083337,1,1,1
1793,0.3034444593178449,1,0,0
1794,0.16664921357914442,0,0,1
1795,0.04815736711020857,0,0,1
1796,0.491996260817658,1,1,1
1797,0.1507003194019112,0,0,1
1798,0.027184808062284516,0,0,1
1799,0.3907424827095163,1,1,1
1800,0.5614583350460025,1,1,1
1801,0.15324320685414206,0,0,1
1802,0.3814955955178694,1,0,0
1803,0.2857024886976194,1,0,0
1804,0.304226685768587,1,1,1
1805,0.20189051839369943,0,0,1
1806,0.3157091999745084,1,0,0
1807,0.4682786605218122,1,0,0
1808,0.22449755193959542,0,0,1
1809,0.2803671249672032,1,0,0
1810,0.19188963518766888,0,0,1
1811,0.3687917571321002,1,0,0
1812,0.2165728569744766,0,0,1
1813,0.5987584210237711,1,0,0
1814,0.2394152691628767,0,1,0
1815,0.5634259125946864,1,1,1
1816,0.6239156946757103,1,1,1
1817,0.47420794911400865,1,1,1
1818,0.1306407572812257,0,1,0
1819,0.0374325070912902,0,0,1
1820,0.0538993058721543,0,0,1
1821,0.24908704931185988,0,0,1
1822,0.6119632962962547,1,0,0
1823,0.42272759249090053,1,0,0
1824,0.36256719616865585,1,0,0
1825,0.41504527431934113,1,0,0
1826,0.01772131469654381,0,1,0
1827,0.18787354500328257,0,1,0
1828,0.06652555786637582,0,0,1
1829,0.027006019044611862,0,0,1
1830,0.3297894233298462,1,0,0
1831,0.46301112664870425,1,0,0
1832,0.7364090328717762,1,1,1
1833,0.4846793586141168,1,1,1
1834,0.22692022284161906,0,0,1
1835,0.22404774178673004,0,1,0
1836,0.1986484237979741,0,0,1
1837,0.06579308839529341,0,0,1
1838,0.1240045205941086,0,0,1
1839,0.03137722333384574,0,0,1
1840,0.4079474488663295,1,0,0
1841,0.08132249654770363,0,0,1
1842,0.29514245159254215,1,0,0
1843,0.34201856967696265,1,1,1
1844,0.34296325964471586,1,0,0
1845,0.12296594998657007,0,0,1
1846,0.2437108298960815,0,0,1
1847,0.23611675499593843,0,0,1
1848,0.06621905900910474,0,0,1
1849,0.018247900771988013,0,0,1
1850,0.014320013593592584,0,0,1
1851,0.15181445052414022,0,1,0
1852,0.11412509862238418,0,0,1
1853,0.15362372495493937,0,0,1
1854,0.07193725675307272,0,0,1
1855,0.18244237836586907,0,0,1
1856,0.4253672580032244,1,0,0
1857,0.537980949164109,1,0,0
1858,0.3026827225088333,1,1,1
1859,0.6524277868622156,1,1,1
1860,0.17076439022779455,0,0,1
1861,0.024297989512698348,0,0,1
1862,0.38799482720069567,1,1,1
1863,0.49692617251469395,1,0,0
1864,0.24955617334507574,0,0,1
1865,0.03242440386076517,0,0,1
1866,0.2195587841284854,0,0,1
1867,0.07589286272259033,0,0,1
1868,0.18168114567081495,0,0,1
1869,0.4660234787848341,1,0,0
1870,0.15504364820947347,0,0,1
1871,0.2859278517672821,1,0,0
1872,0.2235989046938709,0,0,1
1873,0.596071898674385,1,0,0
1874,0.34984290854475397,1,0,0
1875,0.08317937270834797,0,0,1
1876,0.08140853158103134,0,1,0
1877,0.2259583689976017,0,0,1
1878,0.046251676688429444,0,0,1
1879,0.11958465308105659,0,1,0
1880,0.6086542838749931,1,1,1
1881,0.1644456978556028,0,0,1
1882,0.3483457278651766,1,1,1
1883,0.23558126491301767,0,1,0
1884,0.15513659547268954,0,1,0
1885,0.4885616845681384,1,0,0
1886,0.19195528041633458,0,0,1
1887,0.3532973792943429,1,0,0
1888,0.3104120152069302,1,1,1
1889,0.30330082094815825,1,0,0
1890,0.15994180042958195,0,0,1
1891,0.07543549007289019,0,0,1
1892,0.21227013379527182,0,0,1
1893,0.2847511255758476,1,0,0
1894,0.3978564597601407,1,0,0
1895,0.5803882685706734,1,1,1
1896,0.08738202565637054,0,0,1
1897,0.5400160639703655,1,0,0
1898,0.0291087354545132,0,1,0
1899,0.298537414850218,1,0,0
1900,0.061655780261764104,0,0,1
1901,0.032231356449397564,0,0,1
1902,0.43202298065131106,1,1,1
1903,0.25108403672577406,1,0,0
1904,0.2473713603214972,0,0,1
1905,0.43510442802445215,1,0,0
1906,0.19260037980980638,0,1,0
1907,0.04043240486237176,0,0,1
1908,0.1436911229514206,0,0,1
1909,0.2757068614555911,1,0,0
1910,0.4466490018227808,1,1,1
1911,0.22611604093498716,0,0,1
1912,0.2529316676518306,1,0,0
1913,0.33534579438495093,1,0,0
1914,0.05800309939158821,0,0,1
1915,0.02228517217628656,0,0,1
1916,0.035300968710278546,0,0,1
1917,0.24162896198322203,0,1,0
1918,0.11510875900121043,0,0,1
1919,0.2558753205021068,1,1,1
1920,0.13909951631204853,0,0,1
1921,0.07092323943576251,0,0,1
1922,0.10227826156900544,0,0,1
1923,0.19186235250544426,0,1,0
1924,0.012386184656051458,0,0,1
1925,0.3556883621508864,1,0,0
1926,0.5767879784369474,1,1,1
1927,0.03055941687408137,0,0,1
1928,0.4197080646955891,1,1,1
1929,0.12189425623720518,0,0,1
1930,0.18465824594430202,0,0,1
1931,0.3937593025650983,1,1,1
1932,0.24519215305184117,0,1,0
1933,0.07016174532539643,0,1,0
1934,0.2577898695430594,1,0,0
1935,0.21339864475381887,0,1,0
1936,0.11544505211660727,0,0,1
1937,0.5336649894306562,1,1,1
1938,0.16985506078548473,0,0,1
1939,0.3589123470976262,1,0,0
1940,0.16986273301794774,0,0,1
1941,0.10044790508751811,0,0,1
1942,0.48898279994015725,1,0,0
1943,0.04553814187101257,0,0,1
1944,0.28343096752923147,1,1,1
1945,0.1719966409859649,0,0,1
1946,0.3055379571849606,1,0,0
1947,0.04892818500259155,0,0,1
1948,0.7872345180609223,1,1,1
1949,0.050610411056651095,0,0,1
1950,0.44012087057764315,1,0,0
1951,0.26651509981441424,1,1,1
1952,0.42293041741896764,1,1,1
1953,0.49024663622229714,1,1,1
1954,0.2624668511689652,1,0,0
1955,0.03250334408539679,0,1,0
1956,0.36408926781133333,1,0,0
1957,0.046240259096145486,0,0,1
1958,0.16170162893202022,0,0,1
1959,0.5206975962563838,1,0,0
1960,0.2614852455475426,1,0,0
1961,0.07552648096846548,0,0,1
1962,0.10531674701522942,0,1,0
1963,0.20531350657914704,0,1,0
1964,0.10427519020802833,0,0,1
1965,0.2973019373122836,1,1,1
1966,0.5024037201978888,1,0,0
1967,0.2712158502023734,1,0,0
1968,0.19517487106667297,0,0,1
1969,0.12821990997927124,0,0,1
1970,0.14792395030933958,0,0,1
1971,0.45377484154260084,1,1,1
1972,0.3315550166306753,1,0,0
1973,0.4724832711475234,1,1,1
1974,0.07468509059583661,0,0,1
1975,0.07186601787696179,0,0,1
1976,0.3857458768893953,1,1,1
1977,0.042671997281904184,0,0,1
1978,0.20703560880374094,0,0,1
1979,0.31893165560836034,1,1,1
1980,0.05357220994040346,0,0,1
1981,0.591294632859708,1,1,1
1982,0.294572170624559,1,0,0
1983,0.11155731163000981,0,0,1
1984,0.24422726332233913,0,0,1
1985,0.365818644458868,1,0,0
1986,0.026745804611917667,0,0,1
1987,0.05262835295459878,0,0,1
1988,0.16761539694030658,0,0,1
1989,0.5287592797977774,1,1,1
1990,0.8340885713653555,1,1,1
1991,0.1023024998830413,0,0,1
1992,0.038676890275954,0,0,1
1993,0.787059932651885,1,1,1
1994,0.22441646952603356,0,1,0
1995,0.4056806332410524,1,1,1
1996,0.4090995969943222,1,0,0
1997,0.28036849175635825,1,0,0
1998,0.23292527243337668,0,1,0
1999,0.19488738487056756,0,0,1
2000,0.19107032094488885,0,0,1
2001,0.3394234195697391,1,1,1
2002,0.18770812722085473,0,0,1
2003,0.03253275353185847,0,0,1
2004,0.46406702381700915,1,0,0
2005,0.46746849730531126,1,1,1
2006,0.45449338126801,1,0,0
2007,0.5084673426657409,1,1,1
2008,0.6106216334129217,1,1,1
2009,0.155780245943839,0,0,1
2010,0.09139751690851916,0,0,1
2011,0.1201949056550966,0,0,1
2012,0.15495875203520593,0,0,1
2013,0.3015390457221866,1,1,1
2014,0.611236192328573,1,1,1
2015,0.6166408285856159,1,0,0
2016,0.2869066436262222,1,1,1
2017,0.546993637409568,1,1,1
2018,0.12125831288677003,0,0,1
2019,0.4673302994037868,1,1,1
2020,0.16598571348125712,0,0,1
2021,0.07050705529704548,0,0,1
2022,0.552919802765723,1,0,0
2023,0.3353708614914729,1,1,1
2024,0.24163658520949582,0,0,1
2025,0.026800768279161002,0,0,1
2026,0.5886363547435493,1,0,0
2027,0.03426097720326182,0,0,1
2028,0.446469274678026,1,0,0
2029,0.6077794646801781,1,0,0
2030,0.3019509697708376,1,0,0
2031,0.36700395668921815,1,0,0
2032,0.00971104057830241,0,0,1
2033,0.09536245138111765,0,1,0
2034,0.017778224551057487,0,0,1
2035,0.021872619857689513,0,0,1
2036,0.2838810620904526,1,0,0
2037,0.10049294294194033,0,0,1
2038,0.1309464801886122,0,0,1
2039,0.5037225417423212,1,0,0
2040,0.29817061510910736,1,1,1
2041,0.31046304745415576,1,0,0
2042,0.2237583349576987,0,1,0
2043,0.16972189083937994,0,0,1
2044,0.5713401434261975,1,1,1
2045,0.24547787444764801,0,0,1
2046,0.018242021402723574,0,0,1
2047,0.01971623009791512,0,0,1
2048,0.39344751168843817,1,1,1
2049,0.20229245033247611,0,0,1
2050,0.4050174725276443,1,1,1
2051,0.41437355431585765,1,0,0
2052,0.05427264926873687,0,0,1
2053,0.06495775576836793,0,1,0
2054,0.17625291265960163,0,0,1
2055,0.07732371142847483,0,0,1
2056,0.4412612247803822,1,0,0
2057,0.26391485425061156,1,0,0
2058,0.13894790021591563,0,0,1
2059,0.15231207273869585,0,0,1
2060,0.4195768024142994,1,0,0
2061,0.2307000052232332,0,0,1
2062,0.14418725576333613,0,0,1
2063,0.06646991369916866,0,0,1
2064,0.16512028344149998,0,0,1
2065,0.49070774212735513,1,0,0
2066,0.16287879793252447,0,0,1
2067,0.09384805726118839,0,0,1
2068,0.11128226590838985,0,0,1
2069,0.2683345380510129,1,1,1
2070,0.4187958064603151,1,0,0
2071,0.03479691823586506,0,0,1
2072,0.10598038627417716,0,1,0
2073,0.027721448946425253,0,0,1
2074,0.1884513687504462,0,0,1
2075,0.04690953031815248,0,0,1
2076,0.5988697102134537,1,0,0
2077,0.03736619466362012,0,0,1
2078,0.029882936924568004,0,0,1
2079,0.08532082876889291,0,0,1
2080,0.5380506458153251,1,0,0
2081,0.3580486053601786,1,0,0
2082,0.03330333262925578,0,0,1
2083,0.026392694720152043,0,0,1
2084,0.15560847563720415,0,0,1
2085,0.1648714364199635,0,0,1
2086,0.04186574145802979,0,0,1
2087,0.10509193832730646,0,0,1
2088,0.35384831094844893,1,0,0
2089,0.3875050343620775,1,1,1
2090,0.11699412241788898,0,0,1
2091,0.5593711474646166,1,1,1
2092,0.041975379359035725,0,0,1
2093,0.8170882732032999,1,1,1
2094,0.09338577314946994,0,0,1
2095,0.5206042433714839,1,0,0
2096,0.039093209465994816,0,0,1
2097,0.4051116304191177,1,0,0
2098,0.1369666592631249,0,0,1
2099,0.335592176623981,1,0,0
2100,0.7870476671542238,1,1,1
2101,0.2076532922903217,0,0,1
2102,0.25109376952442664,1,0,0
2103,0.24277049129920192,0,0,1
2104,0.4503897592142807,1,1,1
2105,0.4718097789117939,1,1,1
2106,0.22290521150593168,0,0,1
2107,0.28874464883650786,1,1,1
2108,0.05320085546037079,0,0,1
2109,0.09463097334322079,0,0,1
2110,0.21141035303777878,0,0,1
2111,0.34392470455182045,1,1,1
2112,0.38627768241385885,1,1,1
2113,0.06857317787656825,0,0,1
2114,0.594487332733385,1,1,1
2115,0.19107032094488885,0,1,0
2116,0.13122103303669752,0,0,1
2117,0.21663790094725222,0,0,1
2118,0.2253039418374888,0,1,0
2119,0.2986439609348771,1,0,0
2120,0.1379738615058541,0,0,1
2121,0.06780725909483765,0,0,1
2122,0.8432638847765926,1,1,1
2123,0.3794727243286098,1,0,0
2124,0.05922969979416315,0,0,1
2125,0.11557784108826974,0,0,1
2126,0.2359130264973599,0,1,0
2127,0.3203177447617708,1,0,0
2128,0.09363327530352261,0,0,1
2129,0.049771940697952544,0,0,1
2130,0.2043132210563363,0,0,1
2131,0.2634331951193637,1,0,0
2132,0.12184208282821396,0,0,1
2133,0.47709608957460214,1,0,0
2134,0.07527933812133913,0,0,1
2135,0.031172671166831978,0,0,1
2136,0.024106000239874192,0,0,1
2137,0.3113323846041166,1,1,1
2138,0.20953753829904143,0,0,1
2139,0.01710789771986987,0,0,1
2140,0.1946127023949733,0,0,1
2141,0.044968725970781276,0,0,1
2142,0.14961560164636034,0,1,0
2143,0.025640037653925085,0,0,1
2144,0.11874368135691582,0,0,1
2145,0.2820773805372465,1,0,0
2146,0.04055647923539718,0,0,1
2147,0.17426540399201096,0,0,1
2148,0.11235527061597939,0,0,1
2149,0.07318474711616274,0,0,1
2150,0.662418769520818,1,1,1
2151,0.10761550534003572,0,0,1
2152,0.1164711926406301,0,0,1
2153,0.3514504513246003,1,1,1
2154,0.5212542712951659,1,0,0
2155,0.4791380030332064,1,0,0
2156,0.6576499697400184,1,1,1
2157,0.20637536811346113,0,0,1
2158,0.49819698411886937,1,1,1
2159,0.6771106131922594,1,1,1
2160,0.316144364492032,1,0,0
2161,0.26245451473291215,1,0,0
2162,0.07073766588365604,0,0,1
2163,0.3309283284826404,1,1,1
2164,0.22475201196629824,0,0,1
2165,0.15357785711555716,0,0,1
2166,0.6673801146187601,1,0,0
2167,0.21374657214635884,0,1,0
2168,0.07109326734644017,0,0,1
2169,0.31581487102418737,1,0,0
2170,0.05118831786139666,0,0,1
2171,0.3937004082319009,1,0,0
2172,0.06756036422579803,0,0,1
2173,0.4486433387891485,1,1,1
2174,0.27459641583375805,1,0,0
2175,0.19586300774516596,0,0,1
2176,0.23705461701243724,0,0,1
2177,0.11904462820089456,0,0,1
2178,0.4142486147104898,1,0,0
2179,0.10303337325835926,0,1,0
2180,0.09671553727281923,0,1,0
2181,0.15365497288832497,0,1,0
2182,0.07046259730297699,0,0,1
2183,0.23734834192986975,0,0,1
2184,0.40164203197636794,1,0,0
2185,0.2864354966404996,1,0,0
2186,0.044054452394003074,0,0,1
2187,0.6885974439869644,1,1,1
2188,0.6062291538069897,1,1,1
2189,0.10162986677116514,0,0,1
2190,0.36524750391627026,1,0,0
2191,0.27372857419023877,1,0,0
2192,0.46800889455241645,1,1,1
2193,0.0369346723016869,0,0,1
2194,0.24715999127443655,0,1,0
2195,0.31609881480052204,1,0,0
2196,0.4290330610385983,1,0,0
2197,0.7815721277446039,1,1,1
2198,0.023408764812760552,0,0,1
2199,0.19788439483399012,0,0,1
2200,0.034655496315083356,0,0,1
2201,0.1104961729354218,0,0,1
2202,0.24985847091172797,0,0,1
2203,0.4339998289913062,1,0,0
2204,0.263835969739047,1,0,0
2205,0.03937229134834763,0,0,1
2206,0.056638369624783746,0,0,1
2207,0.7018649801970424,1,0,0
2208,0.44215537528429116,1,0,0
2209,0.15963502553589026,0,0,1
2210,0.5606168615829857,1,1,1
2211,0.233077977147644,0,1,0
2212,0.024077980005621336,0,0,1
2213,0.08959220851738425,0,0,1
2214,0.3366829281759398,1,0,0
2215,0.3010190951603239,1,1,1
2216,0.2419892890295332,0,0,1
2217,0.2196193960227888,0,0,1
2218,0.06269717750597148,0,0,1
2219,0.05784675082030133,0,0,1
2220,0.43392035395914297,1,0,0
2221,0.044553345938187494,0,0,1
2222,0.11120389174817791,0,0,1
2223,0.1737672361202347,0,0,1
2224,0.12213834303061455,0,0,1
2225,0.41058305971319864,1,0,0
2226,0.2430061934870409,0,0,1
2227,0.6351904519752967,1,1,1
2228,0.7761840673579374,1,1,1
2229,0.3174342931111329,1,0,0
2230,0.06732883007064416,0,0,1
2231,0.3543474034061329,1,0,0
2232,0.2985405029450955,1,0,0
2233,0.15213719373221135,0,0,1
2234,0.6373781521524085,1,1,1
2235,0.18837915736245603,0,0,1
2236,0.7147242786823296,1,0,0
2237,0.5445039562607494,1,0,0
2238,0.21918535770395042,0,0,1
2239,0.5945410496841994,1,1,1
2240,0.05159380017330217,0,0,1
2241,0.40977467319952765,1,1,1
2242,0.37302681203583776,1,1,1
2243,0.3661041191951755,1,0,0
2244,0.09161048566505348,0,0,1
2245,0.2917834463562301,1,0,0
2246,0.03512659636250515,0,0,1
2247,0.08295508925730921,0,0,1
2248,0.2259448180879987,0,1,0
2249,0.4296709878790558,1,0,0
2250,0.12671061399898287,0,0,1
2251,0.4818638878129422,1,0,0
2252,0.2858476993451198,1,0,0
2253,0.5582185890240866,1,0,0
2254,0.047192530000205846,0,0,1
2255,0.04792428949121774,0,0,1
2256,0.33688357302822824,1,1,1
2257,0.19171707468052324,0,0,1
2258,0.3012776478943412,1,0,0
2259,0.286051056306754,1,0,0
2260,0.050065255228562644,0,0,1
2261,0.50148820104407,1,0,0
2262,0.5396031799620891,1,0,0
2263,0.0937767988142193,0,0,1
2264,0.5813826260027954,1,1,1
2265,0.36015582026075643,1,1,1
2266,0.34954932026732666,1,1,1
2267,0.29023913028559944,1,0,0
2268,0.11867554541671443,0,0,1
2269,0.4680167097296879,1,1,1
2270,0.17164862743021603,0,1,0
2271,0.22270386155485555,0,0,1
2272,0.2821863585357114,1,0,0
2273,0.48796470093271715,1,1,1
2274,0.35790693439799903,1,0,0
2275,0.15758219012559793,0,0,1
2276,0.2624231849411197,1,1,1
2277,0.01561411563192272,0,0,1
2278,0.21648048785824814,0,0,1
2279,0.2516442550293263,1,1,1
2280,0.6954894754831049,1,0,0
2281,0.3601963677307569,1,0,0
2282,0.4387319333731706,1,1,1
2283,0.3528666605205023,1,0,0
2284,0.05011308920939217,0,0,1
2285,0.10717810447292409,0,0,1
2286,0.4529655855537682,1,0,0
2287,0.22292490167761903,0,0,1
2288,0.4669782576097864,1,1,1
2289,0.4012112564951362,1,1,1
2290,0.19380934727613808,0,0,1
2291,0.38504874750026996,1,0,0
2292,0.04762923563731147,0,0,1
2293,0.12397254724288076,0,0,1
2294,0.43924871679334465,1,0,0
2295,0.3943936360107092,1,0,0
2296,0.22210298206970247,0,0,1
2297,0.019967962738800193,0,0,1
2298,0.2270159882783287,0,0,1
2299,0.12808223621776438,0,0,1
2300,0.14335900287864045,0,0,1
2301,0.5538370281339373,1,0,0
2302,0.06286576108460806,0,0,1
2303,0.13623998580000218,0,0,1
2304,0.029771995739393264,0,0,1
2305,0.07697954516940952,0,1,0
2306,0.06826035924964735,0,0,1
2307,0.273862090113847,1,0,0
2308,0.25818765128813426,1,0,0
2309,0.06495542279789335,0,0,1
2310,0.0366265329652492,0,0,1
2311,0.5635307198344912,1,1,1
2312,0.21979642976736102,0,1,0
2313,0.26680955731309586,1,0,0
2314,0.46102575628338505,1,1,1
2315,0.10902742254467257,0,0,1
2316,0.3372666134622523,1,0,0
2317,0.2258225494978301,0,0,1
2318,0.1464158233654318,0,0,1
2319,0.040617282652558595,0,0,1
2320,0.29670228971062684,1,0,0
2321,0.16386041931894346,0,0,1
2322,0.6502798953627911,1,1,1
2323,0.10384983787257263,0,0,1
